item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
四季春+珍波椰,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.935867+00:00
波霸 紅/綠/青/烏,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.935908+00:00
波霸奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.935942+00:00
波霸奶綠,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.935978+00:00
波霸烏龍奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936019+00:00
珍珠 紅/綠/青/烏,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936059+00:00
珍珠奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936092+00:00
珍珠奶綠,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936125+00:00
椰果奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936157+00:00
布丁 奶茶/奶綠,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936190+00:00
