item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
珍珠伯爵紅茶拿鐵,醇濃鮮奶茶 Fresh Milk Tea,https://www.milksha.com/upload/product/2208251814440000001.png,75,435,,,,,,,"{""calories_kcal"": 435, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=5,https://www.milksha.com/products.php,2026-04-04T14:53:55.428590+00:00
珍珠大正紅茶拿鐵,醇濃鮮奶茶 Fresh Milk Tea,https://www.milksha.com/upload/product/2208251815300000001.png,75,433,,,,,,,"{""calories_kcal"": 433, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=5,https://www.milksha.com/products.php,2026-04-04T14:53:55.428604+00:00
珍珠娜杯紅茶拿鐵,醇濃鮮奶茶 Fresh Milk Tea,https://www.milksha.com/upload/product/2208251821300000001.png,80,435,,,,,,,"{""calories_kcal"": 435, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=5,https://www.milksha.com/products.php,2026-04-04T14:53:55.428617+00:00
伯爵可可拿鐵,醇濃鮮奶茶 Fresh Milk Tea,https://www.milksha.com/upload/product/2208261000430000001.png,85,368,,,,,,,"{""calories_kcal"": 368, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=5,https://www.milksha.com/products.php,2026-04-04T14:53:55.428632+00:00
輕纖蕎麥茶,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2406061833150000001.png,45,114,,,,,,,"{""calories_kcal"": 114, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428654+00:00
輕纖蕎麥拿鐵,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2406061834170000001.png,75,254,,,,,,,"{""calories_kcal"": 254, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428669+00:00
焙香決明大麥,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2208260930270000001.png,35,147,,,,,,,"{""calories_kcal"": 147, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428683+00:00
焙香大麥拿鐵,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2208261000100000001.png,65,203,,,,,,,"{""calories_kcal"": 203, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428697+00:00
原鄉冬瓜茶,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2208260950200000001.png,40,289,,,,,,,"{""calories_kcal"": 289, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428710+00:00
冬瓜檸檬,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2208261043440000001.png,55,364,,,,,,,"{""calories_kcal"": 364, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428724+00:00
冬瓜麥茶,無咖啡因 Decaf Drinks,https://www.milksha.com/upload/product/2208261041510000001.png,55,206,,,,,,,"{""calories_kcal"": 206, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=10,https://www.milksha.com/products.php,2026-04-04T14:53:55.428737+00:00
芋頭鮮奶,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2208261015470000001.png,90,470,,,,,,,"{""calories_kcal"": 470, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428758+00:00
珍珠鮮奶,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2208261013140000001.png,90,486,,,,,,,"{""calories_kcal"": 486, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428772+00:00
手炒黑糖鮮奶,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2208261017210000001.png,85,441,,,,,,,"{""calories_kcal"": 441, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428785+00:00
嫩仙草凍奶,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2208261016460000001.png,85,399,,,,,,,"{""calories_kcal"": 399, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428798+00:00
玄米抹茶鮮奶,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2411051605140000001.png,85,393,,,,,,,"{""calories_kcal"": 393, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428811+00:00
法芙娜純可可鮮奶,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2208261019470000001.png,100,490,,,,,,,"{""calories_kcal"": 490, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428824+00:00
綠光純鮮奶家庭號,醇濃綠光鮮奶 Green Light Milk,https://www.milksha.com/upload/product/2208261021180000001.png,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=3,https://www.milksha.com/products.php,2026-04-04T14:53:55.428837+00:00
