item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
摩斯熱紅茶,飲品,https://www.mos.com.tw/upload/product/20180629_103800_051.jpg,40,1.6,0.0,0.0,0.0,0.0,0.4,0.0,"{""calories_kcal"": 1.6, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 0.4, ""sodium_mg"": 0.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000400,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:31.084307+00:00
大麥仁紅豆湯,飲品,https://www.mos.com.tw/upload/product/20251126_180804_004.jpg,55,277.1,8.1,0.3,0.0,0.0,60.5,11.5,"{""calories_kcal"": 277.1, ""protein_g"": 8.1, ""fat_g"": 0.3, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 60.5, ""sodium_mg"": 11.5}",https://www.mos.com.tw/menu/Detail.aspx?id=M001166,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:31.603887+00:00
和風豚汁蔬菜湯,飲品,https://www.mos.com.tw/upload/product/20250922_192741_064.jpg,60,92.6,6.2,2.2,0.6,0.0,12.0,1076.0,"{""calories_kcal"": 92.6, ""protein_g"": 6.2, ""fat_g"": 2.2, ""saturated_fat_g"": 0.6, ""trans_fat_g"": 0.0, ""carb_g"": 12.0, ""sodium_mg"": 1076.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M001063,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:32.125623+00:00
玉米濃湯,飲品,https://www.mos.com.tw/upload/product/20231011_161656_083.jpg,45,152.9,2.9,6.1,3.5,0.0,21.8,1104.0,"{""calories_kcal"": 152.9, ""protein_g"": 2.9, ""fat_g"": 6.1, ""saturated_fat_g"": 3.5, ""trans_fat_g"": 0.0, ""carb_g"": 21.8, ""sodium_mg"": 1104.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000743,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:32.641644+00:00
鮮菇濃湯,飲品,https://www.mos.com.tw/upload/product/20231011_161719_017.jpg,45,106.8,3.2,4.9,2.6,0.0,12.6,626.0,"{""calories_kcal"": 106.8, ""protein_g"": 3.2, ""fat_g"": 4.9, ""saturated_fat_g"": 2.6, ""trans_fat_g"": 0.0, ""carb_g"": 12.6, ""sodium_mg"": 626.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000744,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:33.162112+00:00
100%新鮮柳丁汁,飲品,https://www.mos.com.tw/upload/product/20240308_074819_019.jpg,75,170.1,2.4,0.7,0.0,0.0,38.5,14.0,"{""calories_kcal"": 170.1, ""protein_g"": 2.4, ""fat_g"": 0.7, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 38.5, ""sodium_mg"": 14.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M001028,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:33.683032+00:00
摩斯蘋果汁,飲品,https://www.mos.com.tw/upload/product/20160615_171431_009.jpg,65,102.0,0.6,0.4,0.0,0.0,24.0,6.0,"{""calories_kcal"": 102.0, ""protein_g"": 0.6, ""fat_g"": 0.4, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 24.0, ""sodium_mg"": 6.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000144,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:34.204362+00:00
冰糖銀耳露,飲品,https://www.mos.com.tw/upload/product/20260130_164651_004.jpg,45,28.3,0.0,0.2,0.0,0.0,6.6,35.9,"{""calories_kcal"": 28.3, ""protein_g"": 0.0, ""fat_g"": 0.2, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 6.6, ""sodium_mg"": 35.9}",https://www.mos.com.tw/menu/Detail.aspx?id=M001199,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:34.729560+00:00
摩斯厚豆奶(含糖),飲品,https://www.mos.com.tw/upload/product/20251017_174521_060.jpg,85,826.8,52.0,32.2,5.7,0.0,82.3,333.9,"{""calories_kcal"": 826.8, ""protein_g"": 52.0, ""fat_g"": 32.2, ""saturated_fat_g"": 5.7, ""trans_fat_g"": 0.0, ""carb_g"": 82.3, ""sodium_mg"": 333.9}",https://www.mos.com.tw/menu/Detail.aspx?id=M001156,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:35.246626+00:00
黑芝麻豆奶(含糖),飲品,https://www.mos.com.tw/upload/product/20251013_185231_041.jpg,55,151.6,9.2,7.6,1.3,0.0,11.6,16.8,"{""calories_kcal"": 151.6, ""protein_g"": 9.2, ""fat_g"": 7.6, ""saturated_fat_g"": 1.3, ""trans_fat_g"": 0.0, ""carb_g"": 11.6, ""sodium_mg"": 16.8}",https://www.mos.com.tw/menu/Detail.aspx?id=M001151,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:35.766567+00:00
摩斯豆奶(無加糖),飲品,https://www.mos.com.tw/upload/product/20230823_181521_019.jpg,50,88.0,8.0,4.8,0.8,0.0,3.2,34.8,"{""calories_kcal"": 88.0, ""protein_g"": 8.0, ""fat_g"": 4.8, ""saturated_fat_g"": 0.8, ""trans_fat_g"": 0.0, ""carb_g"": 3.2, ""sodium_mg"": 34.8}",https://www.mos.com.tw/menu/Detail.aspx?id=M000899,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:36.291691+00:00
摩斯豆奶(微糖),飲品,https://www.mos.com.tw/upload/product/20230823_181501_011.jpg,50,104.0,8.0,5.6,0.8,0.0,5.4,33.4,"{""calories_kcal"": 104.0, ""protein_g"": 8.0, ""fat_g"": 5.6, ""saturated_fat_g"": 0.8, ""trans_fat_g"": 0.0, ""carb_g"": 5.4, ""sodium_mg"": 33.4}",https://www.mos.com.tw/menu/Detail.aspx?id=M000902,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:36.811428+00:00
摩斯鮮乳,飲品,https://www.mos.com.tw/upload/product/20160615_160610_047.jpg,35,128.8,6.4,7.2,4.9,0.0,9.6,88.0,"{""calories_kcal"": 128.8, ""protein_g"": 6.4, ""fat_g"": 7.2, ""saturated_fat_g"": 4.9, ""trans_fat_g"": 0.0, ""carb_g"": 9.6, ""sodium_mg"": 88.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000083,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:37.329325+00:00
摩斯天然水,飲品,https://www.mos.com.tw/upload/product/20160218_175159_002.jpg,20,,0.0,0.0,0.0,0.0,0.0,0.0,"{""calories_kcal"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 0.0, ""sodium_mg"": 0.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000096,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:37.876338+00:00
摩斯天然水,飲品,https://www.mos.com.tw/upload/product/20160218_175303_026.jpg,20,,0.0,0.0,0.0,0.0,0.0,0.0,"{""calories_kcal"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 0.0, ""sodium_mg"": 0.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000097,https://www.mos.com.tw/menu/beverage.aspx,2026-04-04T12:17:38.397151+00:00
蘋果鳳梨蒟蒻,甜品,https://www.mos.com.tw/upload/product/20251126_181829_074.jpg,45,114.0,0.0,0.0,0.0,0.0,28.5,49.2,"{""calories_kcal"": 114.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 28.5, ""sodium_mg"": 49.2}",https://www.mos.com.tw/menu/Detail.aspx?id=M001167,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:38.945402+00:00
葡萄蒟蒻,甜品,https://www.mos.com.tw/upload/product/20160204_150159_089.jpg,40,110.0,0.0,0.0,0.0,0.0,27.6,46.0,"{""calories_kcal"": 110.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 27.6, ""sodium_mg"": 46.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000065,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:39.464012+00:00
蜂蜜檸檬蒟蒻,甜品,https://www.mos.com.tw/upload/product/20160204_150013_030.jpg,40,94.2,0.0,0.0,0.0,0.0,23.6,80.0,"{""calories_kcal"": 94.2, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 23.6, ""sodium_mg"": 80.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000064,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:40.005209+00:00
抹茶紅豆米派(1個),甜品,https://www.mos.com.tw/upload/product/20191031_230101_094.jpg,45,191.2,2.0,9.3,4.7,0.0,24.9,107.0,"{""calories_kcal"": 191.2, ""protein_g"": 2.0, ""fat_g"": 9.3, ""saturated_fat_g"": 4.7, ""trans_fat_g"": 0.0, ""carb_g"": 24.9, ""sodium_mg"": 107.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000582,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:40.521061+00:00
香蕉巧克力米派(1個),甜品,https://www.mos.com.tw/upload/product/20251114_111620_045.jpg,45,191.7,2.2,11.1,6.0,0.0,20.8,101.0,"{""calories_kcal"": 191.7, ""protein_g"": 2.2, ""fat_g"": 11.1, ""saturated_fat_g"": 6.0, ""trans_fat_g"": 0.0, ""carb_g"": 20.8, ""sodium_mg"": 101.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M001162,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:41.042146+00:00
焦糖布丁,甜品,https://www.mos.com.tw/upload/product/20241001_110001_089.jpg,65,180.0,6.0,10.0,5.3,0.0,16.4,47.0,"{""calories_kcal"": 180.0, ""protein_g"": 6.0, ""fat_g"": 10.0, ""saturated_fat_g"": 5.3, ""trans_fat_g"": 0.0, ""carb_g"": 16.4, ""sodium_mg"": 47.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M001067,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:41.564633+00:00
MOS巴斯克乳酪蛋糕,甜品,https://www.mos.com.tw/upload/product/20220531_085635_045.jpg,85,347.0,7.0,25.3,17.0,0.6,23.0,198.0,"{""calories_kcal"": 347.0, ""protein_g"": 7.0, ""fat_g"": 25.3, ""saturated_fat_g"": 17.0, ""trans_fat_g"": 0.6, ""carb_g"": 23.0, ""sodium_mg"": 198.0}",https://www.mos.com.tw/menu/Detail.aspx?id=M000872,https://www.mos.com.tw/menu/dessert.aspx,2026-04-04T12:17:42.083691+00:00
