item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
黃金烏龍奶茶,找奶茶,http://50lan.com/web/bookpic/200922620132321621.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.909769+00:00
阿華田,找奶茶,http://50lan.com/web/bookpic/200922620132321621.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.909915+00:00
可可芭蕾,找奶茶,http://50lan.com/web/bookpic/200922620132321621.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.910057+00:00
四季春+珍波椰,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.910825+00:00
波霸 紅/綠/青/烏,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.911012+00:00
波霸奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.911212+00:00
波霸奶綠,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.911384+00:00
波霸烏龍奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.911550+00:00
珍珠 紅/綠/青/烏,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.911742+00:00
珍珠奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.911897+00:00
珍珠奶綠,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.912055+00:00
椰果奶茶,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.912221+00:00
布丁 奶茶/奶綠,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.912435+00:00
布丁 紅/綠/青/烏,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.912595+00:00
檸檬汁,找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:14.913108+00:00
